porosity,hydraulic_conductivity,transmissivity,specific_yield,storage_coefficient,dtw_decadal_avg,thickness,transmissivity_to_porosity_ratio,distance_to_nearest_isr_km,nearest_isr_injection_rate,well_depth,month,year,vulnerability_proxy,aquifer_type,season,__target_tds__,__target_class__,__sample_id__,__well_id__,__sampled_at__,__synthetic__
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,,1,2023,0.00047619045532879895,schist,post_monsoon,540.15,marginal,ea62e87b-b899-4e2e-8faa-c1c72c17ff0c,65a5938c-1849-49ee-86b8-ba5f1c12c933,2023-01-01,False
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,,1,2023,0.00047619045532879895,schist,post_monsoon,605.8000000000001,marginal,8b346c9c-df79-4724-901b-1bc78b1b7f3e,d116f1cb-0883-4061-9ce5-41a6e402f60f,2023-01-01,False
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,,1,2023,0.00047619045532879895,schist,post_monsoon,689.65,marginal,25649f39-714d-40a8-bbb5-5f315e9b966e,4f11d264-0fd4-4fab-aa7e-dd17cd803f24,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,562.9,marginal,eb90f513-12fd-4aac-a347-5747d8cf61ae,c7219945-4d73-45ce-9273-1fcc824290da,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,672.1,marginal,40876438-c9dc-45d8-a4a8-ea51d73db885,5b3b721c-2bda-4723-990e-54ccb430a87b,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,1806.3500000000001,unsafe,66ddcbcd-5c4e-470c-aa2b-4041f9b8bfa3,4ba5001d-ac45-4e8d-a879-88d88852c96c,2023-01-01,False
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,,1,2023,0.00047619045532879895,schist,post_monsoon,679.25,marginal,3ddec7eb-0421-482f-ac93-18f53cfa15e0,71f4b654-dbb7-46b4-be8a-491808f340bc,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,720.2,marginal,bf16e6e6-9828-4f87-a851-a69a439fe456,e1dff57a-2fa8-43d3-9f7b-609931384e37,2023-01-01,False
0.2,0.5,-100.0,3.0,,-2.5,240.0,-499.9975000124999,,,,1,2023,-0.00019999999800000007,sandstone,post_monsoon,839.15,marginal,d656c025-bcdd-47b5-a325-e9252a847813,17f65fde-bc15-462f-93c0-a9b3e35511ed,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,479.7,safe,c65648ba-5345-4892-99ed-d1221f08ce0c,3f17ac6d-5b51-4d6c-8b82-438263e84e55,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,899.6,marginal,2880b051-4a8c-47f4-821b-2a80681ea419,dcf2ed0f-1fc2-43b7-a44a-502478a8163b,2023-01-01,False
0.2,0.5,-100.0,3.0,,-2.5,240.0,-499.9975000124999,,,,1,2023,-0.00019999999800000007,sandstone,post_monsoon,1125.15,unsafe,63d7364e-9748-4477-9b93-16229e1b2247,e2dfd4e8-c634-4679-9264-dffcd1b79a08,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,967.2,marginal,b5cab14c-97b7-47c0-af3b-c2164313e4ef,c9b1ae8e-c829-43d3-9cbe-a0c5539a1c12,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,601.25,marginal,4014f423-d2d0-4ab7-a477-5e033eda6535,ca6a8a5d-88ee-49b3-8c64-764417526b82,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,1041.95,unsafe,bad07b72-5c10-4e62-ae6f-e6d3c0a5564c,6010985e-2fa9-4255-ad08-66b115b55207,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,726.7,marginal,1b7e670c-5f29-422f-8d4e-83af388d7178,d3c9bfb7-8329-48f4-9538-61f63bbb405f,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,598.0,marginal,c75d090f-a670-4357-9f1c-650329979a75,e0f79519-653a-46ad-a8a7-016f3ca707e4,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,788.45,marginal,d5818263-c366-4a82-b630-2eafc566e195,8e48e993-02d9-48a3-ba3f-64b9902e7e77,2023-01-01,False
0.04,0.1,-19.5,5.0,,-2.5,102.5,-487.48781280467983,,,,1,2023,-0.001025641057725183,gneiss,post_monsoon,588.9,marginal,2ed6bea5-6079-4609-8a76-8c70f0adb8c8,ea23ebab-63e4-4861-8040-28170928aa35,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,681.2,marginal,dd63c29f-c04d-46a3-a602-ba90ab1e2501,bd3e6622-896a-4f69-8e32-e60c3c4215e6,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,272.35,safe,155ab347-9d5d-4864-b3c3-28242bdd34c2,43c21a38-24b9-4867-a7f5-e64789e02497,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,469.3,marginal,8c931f8c-1a44-42c2-98c8-372ce5cf647d,c4b04c99-72ed-4dc7-8510-70c21131ec02,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,407.55,marginal,04105e49-a57e-469f-b56d-773d13aee84a,eb8f2433-a79d-4c6b-a8a7-c8daf9ce6f73,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,339.95,safe,534a7d64-a807-45b1-aa7e-4dee9768edc2,50b77991-09a0-49ee-8aec-0d42849ca702,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,687.7,marginal,21371ed6-db01-4a51-92e3-4e99341a54ba,a611795f-9599-4226-8e41-5f5a6d75474f,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,711.75,marginal,8fe8f11f-db07-47fb-8848-39d2b2d01520,16647859-c26b-41e8-bb6e-c1ce4f0b5051,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,341.25,marginal,78f0aa72-2772-4847-a0af-3c2d568367e8,0622ce08-ef6b-4c6d-b9f6-c96964d0112b,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,455.65000000000003,safe,cb1129cf-3e9e-4f9d-abe0-27589b0350db,1a81a330-d0a8-4e94-b9bb-d462ca12ecbc,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,137.8,safe,8febd5d8-e44b-47bf-9875-73dedd8b3c26,99427a5c-b9af-41ec-96e1-bc1ab4b650da,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,336.7,marginal,8cda2153-1c22-455d-a4c8-c4b576c894f1,490a62bd-3890-44da-8c85-e32aeabab7f7,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,667.5500000000001,marginal,38d0db84-9d5d-4173-b613-c70a2541a0af,8486967d-7873-45c2-9094-c61e1305d194,2023-01-01,False
0.04,0.1,-19.5,5.0,,-2.5,102.5,-487.48781280467983,,,,1,2023,-0.001025641057725183,gneiss,post_monsoon,404.95,safe,776d13e8-1e66-44c3-9683-75507922014d,138b451c-14e4-470e-97cb-80bd492d1997,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,715.65,marginal,8175f31f-25b8-4fe5-9312-ff5bc472730a,35e3e3a9-9633-49de-a535-bf9a9da901fe,2023-01-01,False
0.03,0.05,-22.5,3.0,,7.5,-5.0,-749.9750008333056,,,,1,2023,-0.0008888889106172854,granite,post_monsoon,809.25,marginal,86294290-dfef-4dc8-958a-b6bafa7c6fb2,23df3d3a-4a9d-4490-adb2-2247dd05b7b1,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,707.85,marginal,1f27084f-c284-4615-adc8-470f586ad5d4,6b7ebf3b-85f2-4154-b7e3-2ee9990c2747,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,429.0,safe,6b155f51-7f06-43af-9990-29bc170140ba,6a3bce1a-151d-4bf9-91ca-bebcc167b8fa,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,371.15000000000003,safe,3a741fc6-35aa-46cb-b50a-12c6e6bb6b9a,f7987ef9-d587-4efd-b2ba-b29c09ffc491,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,690.95,marginal,b9294d1a-3ef8-49e2-be93-6097add70ea2,5dbcf26f-9103-4340-9ada-fff53623c195,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,395.85,safe,20fc412e-6aa9-4222-b351-d0758909f21a,206fa44d-fad5-425f-a460-41a65293fe42,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,507.0,marginal,c851b3ee-2bc5-4042-9ae9-ef7f1ac50238,86e8612d-eb1b-4cbb-b1f6-35371b4a8b38,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,360.1,safe,87adb266-0f9e-4049-bf13-c6b4b80ea279,e94eee13-95a3-4171-8142-6c53b02cdb6e,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,631.15,marginal,62314e94-ca26-43c7-b43d-070a8d4b6c39,08cf08bf-7786-43e2-8c95-d26cf37fcdf8,2023-01-01,False
0.2,0.5,-100.0,3.0,,-2.5,240.0,-499.9975000124999,,,,1,2023,-0.00019999999800000007,sandstone,post_monsoon,866.45,marginal,cfbcfc7d-17a9-48ee-9271-92d200309708,7b8a4f49-d938-42f5-a596-daaebce5cf7f,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,1537.25,unsafe,e9ee40a7-5020-4879-86b0-32e7c2b9ff78,5179a8b2-4bac-4cd8-a5fd-78e414347e2c,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,770.25,marginal,76e1e6f2-0d4b-47ab-aaad-6da47d3a24b6,e8efb0af-fb63-4f60-acee-76504448cf0d,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,553.15,marginal,21881ebf-dc85-4915-9759-923d3e2eb656,e31e492a-4d1c-4fdf-8730-71dbb85bf177,2023-01-01,False
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,,1,2023,0.00047619045532879895,schist,post_monsoon,794.95,marginal,14a8920d-7ef0-448a-9387-797252ff829c,d9b55cfc-3d03-4a74-829e-6e2a6061bd10,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,354.90000000000003,safe,f6507901-2fa7-4c76-960b-c916ff417170,e7c402f3-6e8c-4e40-b4f4-24e17d7eaf3d,2023-01-01,False
,,,,,,,,,,,1,2023,0.00021276595092802189,unknown,post_monsoon,906.75,marginal,692e307b-8656-4f65-b3b4-33a9cdf51d51,a3b95f2e-372e-437a-ad92-369792617f45,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,437.45,safe,5e9e7e2f-8859-43c9-bd54-914c6671b639,74cf046e-56c5-4774-bce2-d160b06b19e1,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,748.15,marginal,d8a38a5f-e91d-42c1-a1b0-0ebfe8827689,aee993f3-2603-4628-855a-d2dfdbd3f7d7,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,653.25,marginal,1555f315-1b95-4558-8a2c-7d2555d3d61f,6c0ced3d-560d-4259-a14b-04d1f6047199,2023-01-01,False
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,,1,2023,0.00047619045532879895,schist,post_monsoon,414.05,safe,317f418c-22b2-42b3-b711-143e8872d6a7,bfa104f1-d665-4efe-b151-f0535a5698be,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,525.85,marginal,8d4ad568-9d57-4e7b-8aae-56ca7dd11d41,812b7234-d95f-4934-9c9c-73354bb2f2a1,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,789.75,marginal,f33c3734-0fbe-43cd-a9e4-130ddb2bd66d,e6e3c758-50a8-44ed-9003-afd881362809,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,294.45,safe,ded344d0-e83f-476c-92f3-3dd7f04f986b,3df1b9e1-2d43-489f-a78d-6227dc64434f,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,906.75,marginal,c0a53a66-fc49-488d-80d9-5202ea027dc5,0a974e65-9c38-44cf-88b6-b57525f7d8b2,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,661.7,marginal,d85001a5-50a2-422a-84e2-3e1e4dcc7201,4c95855f-b68d-417f-ae47-207a4b02af78,2023-01-01,False
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,,1,2023,6.779660858374034e-05,alluvium,post_monsoon,449.8,safe,968c7c9f-99a2-4b39-88d5-041f3e80b050,a5a60e01-5854-437d-bd68-ea56c82f584e,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,892.45,marginal,5f91eec7-6600-4b0f-b174-0f13388c2441,9838a0a0-7c09-4c6d-a074-c59a6225964f,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,378.3,safe,87ee9b66-16bb-4baa-9bad-aea5e37e6bcf,4aea2c84-4409-4709-b23b-d81ff1d70d27,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,794.95,marginal,25846f7b-160c-4461-8920-147feef16a7e,db2aa2e2-f4eb-4587-988a-39f3759a15c7,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,299.65000000000003,safe,8ed02ed4-188d-4449-b21c-30f05f22a97e,1591831c-0db5-489c-bb5f-4226ca854c3f,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,535.6,marginal,09f02af4-2315-4568-909c-adfd41d279f0,826e0035-db0e-4dff-9dec-268a14cbaaba,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,395.85,safe,befc5732-e2f4-4217-aef5-d83df5cda944,6c14fd11-0253-4278-95c3-25556f602f92,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,456.95,safe,ea271e31-b715-4b97-920f-286f2d5f3223,f9ccfbb0-301b-480c-81e5-fa548180e5f9,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,709.15,marginal,4934c6df-eee5-4cf1-a144-a1a67c662f12,c01899db-0412-4a86-b939-c0924b9766f4,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,618.8000000000001,marginal,a5c7c53f-24f1-4594-995d-8e525c4b4bab,cc87958d-65d1-4d1b-9c2c-bdc04ddd472f,2023-01-01,False
0.2,0.5,-100.0,3.0,,-2.5,240.0,-499.9975000124999,,,,1,2023,-0.00019999999800000007,sandstone,post_monsoon,324.35,safe,eb99b8dd-e9bd-4c89-adc0-dfa885e56b44,a0ca2fec-0433-4dce-850c-632d856c24c8,2023-01-01,False
0.2,0.5,-100.0,3.0,,-2.5,240.0,-499.9975000124999,,,,1,2023,-0.00019999999800000007,sandstone,post_monsoon,303.55,safe,9da86165-b733-4316-b9b1-66a32ff0c27c,7ded6d71-6de6-4c6e-b48f-3ccb03a0f471,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,555.75,marginal,322768c3-bafd-408c-a52c-b0d1eba7785a,d00afd59-59f6-4f4a-b2b5-e748b22a8679,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,915.85,marginal,6d15e5ac-d037-4d34-95b9-583333cc87d4,800c8a62-56c8-480e-a09c-f2c783c4ba4c,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,369.2,safe,1ec6963d-ea0c-4897-83ee-409ca3a09310,ef93db0b-2b55-4d81-a319-d236efa63ab3,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,372.45,safe,86f62b88-487a-4719-bdbe-00db1e82805f,bc3aed4a-3b99-4b45-8b5b-31fd42dce1d1,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,1305.2,unsafe,9f8ead66-f4b0-428e-84c3-5138a9073fb2,4909faf2-bfa9-4318-9fb3-f906760e71da,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,1357.2,unsafe,501857ef-8192-4d4e-bb5c-55b91de66995,ad336d98-806f-41c4-bdb2-ad0f5c1a2c27,2023-01-01,False
0.2,0.5,-100.0,3.0,,-2.5,240.0,-499.9975000124999,,,,1,2023,-0.00019999999800000007,sandstone,post_monsoon,185.25,safe,234327e7-3f5c-43bd-b662-d537f27acfe6,f14ed7a3-4b38-424e-840c-b0154d02634c,2023-01-01,False
0.04,0.1,-19.5,5.0,,-2.5,102.5,-487.48781280467983,,,,1,2023,-0.001025641057725183,gneiss,post_monsoon,477.75,safe,2b109ebf-4acf-4388-bd9e-da51a99045d7,140a0398-0892-41b0-a6c6-a9998352fad6,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,570.7,marginal,ea6548da-cc22-476a-a059-73bd3df990a4,bd78215c-75d4-401e-b9d8-9a53191e28bc,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,412.75,safe,e1a0d78d-21b3-4859-999a-95539a7f11ec,d78c8810-c33a-4041-b965-9cb8232e9e11,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,822.25,marginal,f567b83c-f9df-418c-8d80-a7709b141ad8,1621a41e-fe73-4593-b99c-215f2bb575a2,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,254.15,safe,713d42ea-e853-4c13-81ef-f594f7a4a024,40248556-c18e-404e-a39d-048cf6ac8419,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,512.2,marginal,54d61c64-2f96-4668-89ff-6a1975a862d1,44c2d027-038d-4ad6-aae3-d323a4703967,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,461.5,safe,9b6f8173-fcc1-446d-92aa-a944667147e0,18298c39-ead2-4913-9bb6-d911e60341f1,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,374.40000000000003,safe,f83fd627-a766-4bab-ae97-ac14a47b63cd,57e0053f-4222-431d-a88c-7e0f924cdfa3,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,559.65,marginal,e72b2a51-15a3-4ea1-8696-af15a932f206,690bfc62-2fd1-4ec6-a162-a7e4ae4b0963,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,1060.15,unsafe,577e7c4c-8848-4a4f-8f68-220faba2c9d5,e0929fb0-66e4-45de-9e90-3fdbcd71496f,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,889.2,marginal,41030e1d-2e12-4d61-bcfd-ce8da18cda11,4df8217d-c163-4f4d-b627-3bf2d5f8869f,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,710.45,marginal,c4e16bb1-0eb4-4b20-b22f-d08bb7bf8fe0,d464e55d-65da-415a-a3c8-b9e0590c4d47,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,404.3,safe,868212e4-c507-4090-8461-8446741ee63e,66a5603e-ae15-4829-895d-5287d932e14d,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,774.15,marginal,5e4baea0-a30e-4ca7-82d2-dbee64e1e7b1,83fc023b-80e9-4601-ad3c-b623b834139c,2023-01-01,False
0.2,0.5,-100.0,3.0,,-2.5,240.0,-499.9975000124999,,,,1,2023,-0.00019999999800000007,sandstone,post_monsoon,484.90000000000003,safe,6f40e002-8ae1-4c69-ac13-3b1f62f1d6da,9fb9d760-d00f-40b2-9c1b-afe4f669a394,2023-01-01,False
0.2,0.5,-100.0,3.0,,-2.5,240.0,-499.9975000124999,,,,1,2023,-0.00019999999800000007,sandstone,post_monsoon,1246.7,unsafe,d3f30545-4ae8-486f-80a4-e548b45bd5b1,07c92ea8-69be-405d-9886-761c6b84af0d,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,336.05,safe,d6a19e35-1729-4ed0-93b0-6e9418f3bf7f,45382eeb-af0e-472f-8715-1fa5a5b367b5,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,214.5,safe,0da7f9ca-3c85-41eb-b843-f1edd9674511,f70f5f97-b26a-466a-83ad-00acde03ac61,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,256.75,safe,4e701f47-c85c-4177-af11-d5a55611733c,668f6c1c-f499-4c5e-b61e-a6da38880428,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,440.7,safe,98ec5d05-2e89-4f6b-b34b-4f1c61621522,fa8c9e4f-d723-4b7d-afd9-db27b21ce5c3,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,735.8000000000001,marginal,86abc1d1-607f-4f9c-9f32-ff2035ad97da,2bc79e39-4d74-4cda-8e04-54c839517adb,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,481.0,safe,b6c3ffa6-7978-49cc-a661-2079d1e5fa14,0b0a23b0-9db1-404a-bbf2-8ac0522d2ad9,2023-01-01,False
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,,1,2023,0.00021276595092802189,basement_gneissic_complex,post_monsoon,210.6,safe,92a9acec-abfb-4b9c-9819-53d221dc7cb8,9d87e014-a6ad-4fd1-9027-c81b645809d9,2023-01-01,False
