ph,ec_us_cm,tds_mg_l,uranium_ppb,nitrate_mg_l,fluoride_mg_l,chloride_mg_l,sulphate_mg_l,total_hardness,calcium_mg_l,magnesium_mg_l,sodium_mg_l,potassium_mg_l,bicarbonate_mg_l,carbonate_mg_l,phosphate_mg_l,arsenic_ppb,iron_ppm,do_mg_l,turbidity_ntu,sampled_at,well_index,well_name,latitude,longitude,synthetic
7.35,1662.3893814637063,831.2391549083848,37.27780074568463,31.0,0.25,21.0,15.0,220.0,62.0,17.0,5.0,10.0,153.0,0.0,0.14,4.188440725479062,1.509020672327475,3.220347896640644,0.0,2024-06-27T00:00:00+00:00,49,SYN-WELL-0049,25.3166418259233,83.94984904878329,True
8.11,1759.0,1151.15,22.75,43.0,1.07,174.0,190.0,660.0,176.0,75.0,69.0,8.0,506.0,0.0,0.12,0.0,0.0,6.543910742675396,4.112687629038337,2023-07-09T00:00:00+00:00,11,SYN-WELL-0011,23.598836721500962,87.609457198146,True
8.01,1670.6919120657653,897.3821809211412,47.13089137415928,44.0,0.66,18.0,8.0,60.0,8.0,9.0,50.0,1.0,79.0,0.0,0.0,0.0,0.0,4.954787208083406,12.930796920105475,2025-01-17T00:00:00+00:00,28,SYN-WELL-0028,23.899612533194475,84.0174461381141,True
8.14,1838.9852329962118,1163.0465291496405,40.80272084711243,10.0,0.32,89.0,23.0,285.0,122.0,11.0,31.0,5.0,311.0,0.0,0.0,0.0,1.0261986785571113,7.060514831096519,6.496119964466293,2025-01-28T00:00:00+00:00,2,SYN-WELL-0002,24.704235321257485,87.29248032758792,True
7.99,1525.953184085015,1186.9090285816653,52.40787923016159,4.0,0.25,21.0,13.0,145.0,56.0,7.0,42.0,5.0,244.0,0.0,0.0,6.730359141479264,0.0,1.8595939484195143,4.044877196823407,2023-09-17T00:00:00+00:00,11,SYN-WELL-0011,23.598836721500962,87.609457198146,True
7.74,2072.515107240075,1028.8278394351196,27.948627261366894,20.0,0.69,39.0,8.0,145.0,40.0,9.0,18.0,4.0,146.0,0.0,0.0,0.0,0.794404321651845,4.963569484817245,4.935406145523873,2025-03-08T00:00:00+00:00,38,SYN-WELL-0038,22.514451226617606,84.35512847308661,True
7.66,1151.0,735.8000000000001,13.16,19.0,0.41,128.0,38.0,375.0,64.0,43.0,85.0,4.0,354.0,0.0,0.0,0.0,1.191863097451957,4.544077502901986,0.0,2023-03-11T00:00:00+00:00,24,SYN-WELL-0024,22.15405959591173,86.919483261393,True
8.15,259.0,502.2457641356583,0.0,2.0,0.3,18.0,7.0,90.0,30.0,6.0,12.0,4.0,153.0,0.0,0.0,0.0,0.04653732671469213,7.120527448703771,0.0,2023-12-17T00:00:00+00:00,9,SYN-WELL-0009,22.350855257375905,85.39429461121439,True
7.99,920.0,716.8075168880404,1.38,28.0,0.55,64.0,72.0,440.0,104.0,28.0,54.0,11.0,311.0,0.0,0.1,6.514123623147883,0.1488669999216617,6.610972982699921,0.0,2025-07-25T00:00:00+00:00,16,SYN-WELL-0016,23.907225062608948,85.87881925962363,True
8.12,483.0,310.05,2.68,35.0,1.11,25.0,11.0,85.0,14.0,21.0,81.0,4.0,195.0,0.0,0.0,0.0,0.0,6.556053870158936,10.41949557830649,2024-11-07T00:00:00+00:00,6,SYN-WELL-0006,23.55620521438419,86.83929961425514,True
7.92,2153.1615149500203,1056.5555015743894,26.239780813448107,56.0,0.33,92.0,16.0,305.0,70.0,22.0,40.0,2.0,146.0,0.0,0.0,4.190375191213242,0.08491701618801772,8.174538068551383,9.609544116622994,2024-10-26T00:00:00+00:00,38,SYN-WELL-0038,22.514451226617606,84.35512847308661,True
7.18,283.0,500.0,8.44,13.0,0.22,21.0,32.0,155.0,48.0,9.0,5.0,2.0,104.0,0.0,0.0,13.83714409448454,0.10520204862676968,4.737443203284181,5.071274104859639,2024-11-10T00:00:00+00:00,47,SYN-WELL-0047,22.25677471760635,84.64072568327563,True
8.22,628.0,407.55,18.12,5.0,1.32,39.0,15.0,200.0,74.0,15.0,49.0,3.0,256.0,0.0,0.0,14.04060388762541,0.0,7.803145503541295,4.040460412336819,2023-06-30T00:00:00+00:00,5,SYN-WELL-0005,24.682551608576887,87.83664393511091,True
7.6,906.0,590.85,0.56,44.0,0.5,85.0,40.0,295.0,46.0,38.0,55.0,6.0,201.0,0.0,0.0,0.0,0.0,3.5204289284164756,0.0,2025-11-18T00:00:00+00:00,11,SYN-WELL-0011,23.598836721500962,87.609457198146,True
7.91,410.0,500.0,1.29,12.0,0.59,21.0,26.0,120.0,14.0,22.0,57.0,9.0,207.0,0.0,0.0,5.790457609785735,0.26029665057812457,3.4544200504217515,2.6228001589972356,2023-11-23T00:00:00+00:00,42,SYN-WELL-0042,23.511546964509108,86.55623272431046,True
7.8,971.0,637.65,2.81,35.0,0.42,71.0,49.0,400.0,62.0,47.0,60.0,1.0,342.0,0.0,0.07,0.0,0.25182697904071505,6.7549438286970105,10.669567513615569,2025-05-11T00:00:00+00:00,43,SYN-WELL-0043,23.283574291337686,84.75250488242649,True
7.98,1050.0,690.95,5.26,44.0,0.82,128.0,35.0,310.0,100.0,16.0,59.0,7.0,281.0,0.0,0.0,0.0,1.7618923299027394,2.6914666708641573,4.0256639927828575,2025-12-19T00:00:00+00:00,38,SYN-WELL-0038,22.514451226617606,84.35512847308661,True
7.93,809.0,890.6333296532414,11.83,25.0,0.75,89.0,55.0,335.0,88.0,24.0,38.0,2.0,195.0,0.0,0.15,3.3191802736595557,0.1740703998180929,6.4309781311541245,1.2414141351524148,2023-09-21T00:00:00+00:00,35,SYN-WELL-0035,22.265167512714747,84.18104181974192,True
8.1,1699.8745627827643,1227.5168946832932,33.657332881069884,20.0,0.28,135.0,28.0,310.0,80.0,21.0,58.0,0.0,256.0,0.0,0.0,11.369746941598752,0.690905151334301,5.582363748698388,0.0,2024-11-25T00:00:00+00:00,43,SYN-WELL-0043,23.283574291337686,84.75250488242649,True
7.73,1954.0201176626597,998.5564461501717,39.75182385457563,1.0,0.85,21.0,53.0,160.0,36.0,12.0,26.0,2.0,201.0,0.0,0.0,7.597953245322149,0.046181923466589,7.329334911578771,9.021222910923221,2023-02-16T00:00:00+00:00,18,SYN-WELL-0018,22.05786242098779,87.1484849497655,True
7.93,920.0,853.626627489153,0.0,25.0,0.55,107.0,46.0,335.0,72.0,35.0,29.0,11.0,262.0,0.0,0.0,0.0,0.03728295691097999,5.2930008630811995,3.2196647958893747,2024-11-27T00:00:00+00:00,44,SYN-WELL-0044,23.005292312017566,87.17000807648769,True
7.95,179.0,500.0,0.24,0.0,0.4,11.0,2.0,60.0,10.0,7.0,6.0,2.0,92.0,0.0,0.12,8.230203984460015,0.0,5.500888103331949,0.0,2024-04-27T00:00:00+00:00,44,SYN-WELL-0044,23.005292312017566,87.17000807648769,True
7.63,461.0,294.45,1.21,23.0,0.34,43.0,34.0,190.0,50.0,16.0,34.0,2.0,122.0,0.0,0.15,0.0,0.0,6.316676987264831,0.0,2023-03-21T00:00:00+00:00,11,SYN-WELL-0011,23.598836721500962,87.609457198146,True
7.66,300.0,197.6,3.5,1.0,1.43,21.0,8.0,110.0,12.0,26.0,19.0,7.0,140.0,0.0,0.0,0.0,0.0,4.207230809892399,0.0,2025-01-05T00:00:00+00:00,3,SYN-WELL-0003,24.276977998072113,86.54276133512604,True
7.57,2712.166124936679,1446.6998490796339,49.7397914889198,33.0,0.51,128.0,127.0,375.0,104.0,29.0,86.0,16.0,342.0,0.0,0.0,0.0,0.5785877843320495,4.1288286465176025,2.9730258971521124,2025-11-27T00:00:00+00:00,26,SYN-WELL-0026,22.97757815218339,85.47025266733071,True
8.03,1561.310213117392,803.7202471887338,31.649165607921677,0.0,0.36,21.0,25.0,165.0,32.0,19.0,13.0,0.0,207.0,0.0,0.22,4.469924150433587,1.2033215586992096,6.253972991718156,4.329355878451274,2023-04-01T00:00:00+00:00,37,SYN-WELL-0037,23.566570305879857,85.51202790695059,True
7.76,3540.277187401389,2291.164529829795,27.36476238100519,56.0,0.5,430.0,109.0,820.0,196.0,96.0,155.0,43.0,567.0,0.0,0.0,2.783032218040002,0.0,5.347281943564853,1.4871317428859014,2025-09-04T00:00:00+00:00,42,SYN-WELL-0042,23.511546964509108,86.55623272431046,True
7.89,317.0,500.0,0.08,16.0,0.6,21.0,4.0,150.0,34.0,17.0,5.0,11.0,140.0,0.0,0.08,3.151173438280691,0.06564623905582817,4.666834948852296,6.608186385947526,2025-07-12T00:00:00+00:00,7,SYN-WELL-0007,23.940594185835128,86.95519901953784,True
7.63,3267.762145932128,1775.7176731502689,63.06995766256757,37.0,0.61,202.0,139.0,585.0,134.0,44.0,110.0,13.0,525.0,0.0,0.06,2.9516828193631683,0.0,5.250988620544199,3.8152089618897667,2024-08-22T00:00:00+00:00,18,SYN-WELL-0018,22.05786242098779,87.1484849497655,True
7.76,1869.6824968805158,1356.4693129986313,58.65265895704372,8.0,0.26,71.0,34.0,330.0,120.0,16.0,48.0,3.0,354.0,0.0,0.0,4.134443445934522,0.26500603410651513,8.270207114108995,7.74924954108852,2025-09-14T00:00:00+00:00,38,SYN-WELL-0038,22.514451226617606,84.35512847308661,True
7.45,788.0,513.5,2.14,23.0,0.85,43.0,40.0,220.0,50.0,19.0,66.0,7.0,360.0,0.0,0.0,7.240785801749342,1.2030386455950053,4.602566867868194,2.0712236876771244,2023-12-05T00:00:00+00:00,3,SYN-WELL-0003,24.276977998072113,86.54276133512604,True
7.64,1035.0,682.5,0.13,33.0,0.44,107.0,69.0,340.0,78.0,28.0,56.0,11.0,305.0,0.0,0.16,4.895986156614297,0.13718231887441729,4.550364696092372,15.681302368044582,2025-02-27T00:00:00+00:00,36,SYN-WELL-0036,24.478257727087573,83.90413499980994,True
7.81,1098.0,715.65,2.13,30.0,0.42,107.0,63.0,360.0,100.0,23.0,57.0,3.0,378.0,0.0,0.23,2.29388910037265,0.4167381194602124,2.3266003956075094,1.2420451061041695,2025-02-03T00:00:00+00:00,14,SYN-WELL-0014,24.171514120002065,85.36187602454709,True
8.28,2141.3857289929374,652.7539052353651,22.67334448672798,1.0,0.23,14.0,4.0,95.0,28.0,13.0,4.0,0.0,134.0,0.0,0.09,6.410489678828693,1.4686598774746198,5.323764711317193,0.0,2024-09-27T00:00:00+00:00,1,SYN-WELL-0001,21.975767944128517,85.34078474484704,True
7.45,925.0,720.2450193983166,0.52,2.0,0.25,50.0,14.0,330.0,72.0,22.0,68.0,11.0,397.0,0.0,0.12,8.956741261916584,0.7705306513555364,6.582390320232706,0.0,2025-07-01T00:00:00+00:00,12,SYN-WELL-0012,23.92832637268416,86.29397280837509,True
8.09,3008.1206727915896,1288.2092551999272,24.055540844608736,28.0,0.61,224.0,102.0,475.0,96.0,55.0,52.0,15.0,323.0,0.0,0.09,0.6638446556642243,0.0,6.905156608225563,2.656237093782779,2025-08-17T00:00:00+00:00,37,SYN-WELL-0037,23.566570305879857,85.51202790695059,True
7.98,1376.7783278090428,822.3687719961999,59.015421490133335,2.0,0.87,71.0,6.0,165.0,22.0,21.0,32.0,8.0,128.0,0.0,0.11,3.643583615963945,0.5612407000850077,5.594791682934959,0.0,2025-05-10T00:00:00+00:00,43,SYN-WELL-0043,23.283574291337686,84.75250488242649,True
7.17,1546.2871686082995,798.3807919231094,23.452334011440946,31.0,0.16,46.0,32.0,165.0,64.0,5.0,43.0,29.0,165.0,0.0,0.08,10.971439378279518,0.0,7.12050043154559,4.678251375311243,2024-10-06T00:00:00+00:00,4,SYN-WELL-0004,24.418078825192172,83.73792466767758,True
8.01,2336.6117925249223,1794.4548519562595,51.78290311184182,4.0,0.62,107.0,92.0,535.0,126.0,51.0,95.0,6.0,616.0,0.0,0.0,0.0,0.7443374089151998,6.716214723384436,0.0,2025-12-05T00:00:00+00:00,23,SYN-WELL-0023,22.768788200528693,87.45301321414823,True
7.01,1086.0,690.95,1.65,9.0,0.34,36.0,78.0,310.0,74.0,28.0,50.0,29.0,397.0,0.0,0.0,14.828213177535662,0.8107381078509315,7.403310413446073,4.146683696228925,2024-08-31T00:00:00+00:00,10,SYN-WELL-0010,24.28941036626665,85.0242108126815,True
7.8,2350.4685709828004,1035.847887598969,42.19841117373119,7.0,0.15,89.0,21.0,375.0,80.0,39.0,9.0,3.0,299.0,0.0,0.0,0.0,0.0,7.171744779859612,0.0,2024-11-28T00:00:00+00:00,34,SYN-WELL-0034,22.02949225596851,85.4834345224325,True
7.71,2851.0648954812227,1332.3143570473069,32.341786069363614,33.0,0.55,206.0,101.0,545.0,124.0,44.0,47.0,43.0,378.0,0.0,0.0,1.9278123327715804,0.5726045921700416,8.225960752993053,1.974826370479629,2023-07-26T00:00:00+00:00,39,SYN-WELL-0039,23.703656712861772,86.41463507527368,True
7.68,1477.5213124977156,1159.9732775885566,41.292827646588115,25.0,0.47,43.0,13.0,140.0,36.0,10.0,40.0,11.0,183.0,0.0,0.0,0.0,0.36769871940285626,5.094552300180751,5.918161596529437,2023-12-18T00:00:00+00:00,48,SYN-WELL-0048,22.363020657421803,86.47360409348364,True
7.0,2859.4207703472766,1489.8821951102243,29.212802355441433,7.0,0.43,135.0,8.0,190.0,20.0,35.0,116.0,12.0,323.0,0.0,0.0,17.12756198121626,0.8312741780204782,3.0112955237492853,12.716150735505414,2025-09-17T00:00:00+00:00,17,SYN-WELL-0017,23.013825343219143,83.59675024088442,True
7.59,461.0,530.760039093901,0.95,8.0,0.57,64.0,48.0,180.0,66.0,11.0,58.0,23.0,153.0,0.0,0.0,0.9798998269170891,1.0319429357133934,6.594693738633756,0.0,2024-06-29T00:00:00+00:00,14,SYN-WELL-0014,24.171514120002065,85.36187602454709,True
7.46,759.0,493.35,4.73,49.0,0.28,39.0,80.0,270.0,62.0,22.0,42.0,1.0,268.0,0.0,0.0,0.9949530608288031,0.7842147228872235,6.804995740780997,2.898730202294433,2024-07-13T00:00:00+00:00,15,SYN-WELL-0015,23.887527902302985,84.3566600562992,True
7.91,1405.0,913.25,7.1,5.0,0.59,142.0,86.0,535.0,102.0,77.0,88.0,11.0,586.0,0.0,0.07,1.7755075603604853,0.23776465263417337,8.225991708086053,0.6049653008978311,2025-06-12T00:00:00+00:00,38,SYN-WELL-0038,22.514451226617606,84.35512847308661,True
7.95,851.0,555.75,1.59,23.0,0.34,114.0,64.0,235.0,32.0,46.0,78.0,8.0,195.0,0.0,0.0,4.573616847363701,1.1033310146048,7.706322641105471,0.0205187097568178,2023-12-24T00:00:00+00:00,22,SYN-WELL-0022,24.936910756438582,87.8137458134363,True
8.05,3150.75777053183,1283.5053397035244,45.33615026041694,7.0,0.69,142.0,94.0,530.0,70.0,91.0,80.0,4.0,384.0,0.0,0.0,2.029349326572934,0.0,8.901850420556219,0.6401066801218223,2023-10-18T00:00:00+00:00,1,SYN-WELL-0001,21.975767944128517,85.34078474484704,True
7.97,788.0,662.9947479155854,3.56,28.0,0.25,114.0,34.0,295.0,98.0,16.0,40.0,31.0,232.0,0.0,0.04,3.2026791722656034,0.0,6.51573716458776,6.7962659025477565,2023-01-10T00:00:00+00:00,47,SYN-WELL-0047,22.25677471760635,84.64072568327563,True
7.7,689.0,594.8087398343717,9.1,26.0,0.66,57.0,13.0,240.0,36.0,27.0,41.0,10.0,287.0,0.0,0.15,0.0,0.0,5.811859065489531,1.5477765430784813,2023-09-11T00:00:00+00:00,5,SYN-WELL-0005,24.682551608576887,87.83664393511091,True
7.56,252.0,500.0,1.69,0.0,0.69,28.0,11.0,110.0,20.0,13.0,18.0,4.0,153.0,0.0,0.0,4.342959016010964,0.4009013337839915,2.9070303816136565,12.49725079308342,2024-07-14T00:00:00+00:00,46,SYN-WELL-0046,23.216344136936865,85.10177446249031,True
7.91,244.0,159.25,3.42,8.0,0.42,11.0,28.0,75.0,14.0,9.0,29.0,22.0,85.0,0.0,0.0,4.106839728919869,0.0,5.954573762125345,5.163917023578936,2025-03-04T00:00:00+00:00,8,SYN-WELL-0008,22.4392894934468,83.89572839194129,True
7.87,244.0,500.0,1.69,27.0,0.1,25.0,5.0,110.0,14.0,22.0,6.0,2.0,73.0,0.0,0.08,10.231412784474362,0.7284281332527456,4.405493957631628,0.0,2023-12-27T00:00:00+00:00,26,SYN-WELL-0026,22.97757815218339,85.47025266733071,True
7.48,1741.4009927812017,1294.289610673768,40.158597006477976,20.0,0.28,163.0,40.0,365.0,74.0,46.0,40.0,6.0,183.0,0.0,0.19,11.854365689676412,0.0,5.780718024178448,2.033179271419691,2024-05-01T00:00:00+00:00,15,SYN-WELL-0015,23.887527902302985,84.3566600562992,True
7.84,2344.5604179614343,1057.9867606202945,23.86970008207678,16.0,0.32,153.0,69.0,300.0,54.0,27.0,65.0,22.0,232.0,0.0,0.0,2.873751631649215,0.0,5.498123735357382,0.29261203984004247,2023-08-31T00:00:00+00:00,34,SYN-WELL-0034,22.02949225596851,85.4834345224325,True
7.71,1840.2031704261033,1112.8540257087493,32.43929286862649,3.0,0.49,64.0,22.0,335.0,78.0,27.0,86.0,3.0,427.0,0.0,0.0,8.897374490043731,0.7791889341051397,6.249120459930243,6.700274611786855,2025-06-13T00:00:00+00:00,20,SYN-WELL-0020,22.701046354868353,86.82510799139699,True
7.7,981.0,632.45,0.35,10.0,0.65,46.0,96.0,380.0,78.0,41.0,37.0,9.0,244.0,0.0,0.0,0.0,0.0,5.224804722830681,0.0,2024-07-28T00:00:00+00:00,18,SYN-WELL-0018,22.05786242098779,87.1484849497655,True
7.61,403.0,500.0,0.0,10.0,0.4,64.0,20.0,80.0,22.0,5.0,58.0,5.0,98.0,0.0,0.0,8.604054056176626,0.7364797240290033,7.0830363433186525,0.0,2023-06-07T00:00:00+00:00,23,SYN-WELL-0023,22.768788200528693,87.45301321414823,True
7.84,2113.1123810411727,1053.3543016677359,41.90931317527976,7.0,0.16,50.0,23.0,215.0,60.0,16.0,24.0,5.0,159.0,0.0,0.0,0.5651452051925387,0.0600841834523716,0.4983222368248956,1.1338155250034343,2024-10-29T00:00:00+00:00,48,SYN-WELL-0048,22.363020657421803,86.47360409348364,True
7.43,494.0,500.0,0.11,13.0,0.31,28.0,7.0,215.0,40.0,23.0,10.0,1.0,262.0,0.0,0.0,0.0,0.4270341831540017,5.741988435284121,6.231787172553302,2024-01-03T00:00:00+00:00,12,SYN-WELL-0012,23.92832637268416,86.29397280837509,True
7.94,597.0,563.5601833806857,0.91,1.0,0.17,43.0,8.0,210.0,50.0,21.0,42.0,4.0,256.0,0.0,0.0,2.886467930775697,0.8666106044917989,7.564481602474611,8.43224109929109,2025-08-05T00:00:00+00:00,10,SYN-WELL-0010,24.28941036626665,85.0242108126815,True
7.99,806.0,522.6,1.32,28.0,0.51,92.0,34.0,270.0,54.0,27.0,27.0,5.0,287.0,0.0,0.11,12.402834683186676,1.116957916180719,8.766087315221187,9.022168763091372,2023-10-21T00:00:00+00:00,3,SYN-WELL-0003,24.276977998072113,86.54276133512604,True
7.91,1478.0,1000.0,2.27,21.0,0.81,153.0,96.0,560.0,194.0,33.0,60.0,3.0,458.0,0.0,0.0,5.08603322038508,0.5147446879244251,6.717530409093113,5.619206079790121,2025-08-04T00:00:00+00:00,36,SYN-WELL-0036,24.478257727087573,83.90413499980994,True
7.95,1413.8135726499463,1030.268546552596,36.41531692142519,28.0,0.47,64.0,42.0,235.0,34.0,29.0,38.0,9.0,207.0,0.0,0.0,12.97892888607028,0.0,8.43278944064857,3.16844185456792,2025-02-03T00:00:00+00:00,33,SYN-WELL-0033,22.534405219676962,85.02263763306215,True
7.29,920.0,777.0926586721921,2.95,7.0,0.69,92.0,64.0,310.0,72.0,24.0,51.0,11.0,305.0,0.0,0.0,0.0,0.12937279633424503,5.7040847923657365,6.678503249255971,2023-05-29T00:00:00+00:00,30,SYN-WELL-0030,24.275097391145856,86.76314402497135,True
7.94,1175.0,763.75,3.7,30.0,0.21,167.0,82.0,420.0,100.0,29.0,55.0,35.0,305.0,0.0,0.04,10.28710662728794,0.8958687541608706,5.4051526366687135,0.0,2025-04-11T00:00:00+00:00,1,SYN-WELL-0001,21.975767944128517,85.34078474484704,True
7.27,959.0,625.3000000000001,1.94,23.0,0.58,156.0,26.0,315.0,68.0,40.0,80.0,8.0,311.0,0.0,0.0,0.08703977657832773,0.0,6.352948157809953,0.0,2025-02-28T00:00:00+00:00,39,SYN-WELL-0039,23.703656712861772,86.41463507527368,True
7.76,1469.7244512053032,1026.600728636634,23.50202574719083,8.0,0.33,57.0,26.0,185.0,20.0,35.0,16.0,7.0,153.0,0.0,0.09,5.351972028935219,0.32535338235185607,5.394250290796084,5.246550310745956,2024-05-14T00:00:00+00:00,40,SYN-WELL-0040,22.483092359496087,85.33275642275633,True
7.61,245.0,500.0,0.42,2.0,0.69,46.0,6.0,60.0,14.0,5.0,32.0,6.0,55.0,0.0,0.11,5.30009697195649,0.17988113114696763,3.9917565575687513,0.0,2023-06-25T00:00:00+00:00,47,SYN-WELL-0047,22.25677471760635,84.64072568327563,True
7.8,1215.0,985.0319326641508,0.0,25.0,0.68,142.0,101.0,335.0,118.0,15.0,133.0,13.0,317.0,0.0,0.0,7.968950403545035,0.3776467516767248,4.472567560562581,3.238773071338077,2024-06-07T00:00:00+00:00,46,SYN-WELL-0046,23.216344136936865,85.10177446249031,True
7.69,2041.3640058202282,973.3652916281717,49.2797576724562,4.0,0.5,28.0,2.0,105.0,14.0,21.0,5.0,0.0,122.0,0.0,0.0,5.5044437194679645,0.0,3.398124769062917,3.978508063491258,2024-10-28T00:00:00+00:00,13,SYN-WELL-0013,24.62749600095609,87.12584150170936,True
7.69,1621.0,1053.65,9.21,20.0,0.91,217.0,103.0,530.0,132.0,45.0,111.0,1.0,470.0,0.0,0.0,0.0,0.0,6.351078770757441,4.492478236713186,2023-05-25T00:00:00+00:00,35,SYN-WELL-0035,22.265167512714747,84.18104181974192,True
7.74,759.0,603.984080499931,0.95,21.0,0.28,146.0,28.0,200.0,48.0,13.0,59.0,2.0,195.0,0.0,0.11,9.281841712555384,0.8145198311717503,5.42050526250086,7.251166154100208,2024-01-09T00:00:00+00:00,20,SYN-WELL-0020,22.701046354868353,86.82510799139699,True
7.8,1214.0,985.2626366689451,0.0,48.0,0.69,146.0,97.0,585.0,170.0,56.0,34.0,2.0,354.0,0.0,0.15,14.389939565952366,1.124891996442054,4.751484989835425,6.828300753166926,2025-02-07T00:00:00+00:00,29,SYN-WELL-0029,24.693643731872445,86.47617763257742,True
8.05,1073.0,698.1,1.29,0.0,0.74,92.0,59.0,245.0,78.0,22.0,91.0,7.0,372.0,0.0,0.08,0.4971794664632898,0.0,4.379969237692878,4.2800002686707606,2024-08-28T00:00:00+00:00,16,SYN-WELL-0016,23.907225062608948,85.87881925962363,True
7.66,523.0,336.7,1.94,23.0,1.04,78.0,8.0,205.0,26.0,33.0,21.0,2.0,183.0,0.0,0.12,0.0,0.7082483126483514,6.309101423159328,1.7319388781223777,2025-12-22T00:00:00+00:00,32,SYN-WELL-0032,24.79907134633112,84.8150879153424,True
7.83,780.0,507.0,13.65,7.0,0.3,57.0,76.0,210.0,72.0,19.0,60.0,6.0,275.0,0.0,0.0,6.995917410122733,1.2082280403916237,6.804806725098127,3.9310483547052835,2023-08-26T00:00:00+00:00,47,SYN-WELL-0047,22.25677471760635,84.64072568327563,True
7.74,732.0,647.8270340327588,9.1,23.0,0.29,117.0,76.0,225.0,66.0,16.0,55.0,11.0,177.0,0.0,0.0,2.0129176356871055,0.8671377327336263,3.3650748062906715,1.115158333300314,2025-05-01T00:00:00+00:00,32,SYN-WELL-0032,24.79907134633112,84.8150879153424,True
8.03,512.0,336.05,0.0,5.0,0.41,121.0,4.0,220.0,42.0,29.0,30.0,2.0,226.0,0.0,0.0,3.2133828642682207,0.15833087492675352,3.0821675944038884,2.7142843119753164,2024-04-10T00:00:00+00:00,46,SYN-WELL-0046,23.216344136936865,85.10177446249031,True
8.18,1936.1307285560906,1294.3415663596265,52.33589392465844,30.0,0.4,131.0,37.0,295.0,80.0,28.0,85.0,3.0,317.0,0.0,0.12,7.337066534386072,0.0,7.118117920117827,13.972693694321654,2023-09-02T00:00:00+00:00,46,SYN-WELL-0046,23.216344136936865,85.10177446249031,True
7.92,991.0,957.3078501545438,0.0,1.0,0.49,163.0,15.0,240.0,60.0,22.0,91.0,2.0,372.0,0.0,0.0,1.261645421046409,0.5066846555449925,2.924760170720528,4.228758803534162,2025-11-07T00:00:00+00:00,5,SYN-WELL-0005,24.682551608576887,87.83664393511091,True
7.89,1016.0,809.9692822214379,0.44,1.0,0.42,82.0,5.0,265.0,48.0,29.0,76.0,9.0,439.0,0.0,0.0,2.3868881719379718,0.6234495411928165,6.385476300880472,5.300980068150194,2024-11-13T00:00:00+00:00,48,SYN-WELL-0048,22.363020657421803,86.47360409348364,True
7.77,2398.787809425987,1255.7052773762227,45.786416450551215,24.0,0.52,53.0,37.0,200.0,32.0,29.0,24.0,13.0,183.0,0.0,0.0,3.399282898380482,0.5170652578091292,8.310436557757225,0.6780774038785515,2024-08-09T00:00:00+00:00,40,SYN-WELL-0040,22.483092359496087,85.33275642275633,True
8.1,1373.0,892.45,0.0,25.0,0.25,238.0,83.0,310.0,96.0,21.0,167.0,2.0,360.0,0.0,0.0,12.818523627910096,0.323905758917704,8.314622646107642,7.580293665719472,2023-11-19T00:00:00+00:00,21,SYN-WELL-0021,23.379850253036224,84.94854575180389,True
7.27,1609.0,1045.8500000000001,1.54,31.0,0.1,234.0,27.0,465.0,130.0,34.0,126.0,3.0,488.0,0.0,0.0,4.18041762468149,0.0,6.728170663137766,6.541089690653697,2025-08-23T00:00:00+00:00,30,SYN-WELL-0030,24.275097391145856,86.76314402497135,True
7.64,962.0,625.3000000000001,0.91,47.0,0.65,128.0,71.0,315.0,88.0,28.0,90.0,19.0,305.0,0.0,0.0,0.0,0.7458818039161962,6.6758571275798175,6.569410218620339,2023-02-03T00:00:00+00:00,30,SYN-WELL-0030,24.275097391145856,86.76314402497135,True
8.06,1158.0,884.5746728240313,2.56,2.0,0.66,92.0,95.0,305.0,36.0,40.0,97.0,3.0,305.0,0.0,0.0,0.0,0.7795981460894668,9.453433410353618,4.359564987013853,2023-05-07T00:00:00+00:00,39,SYN-WELL-0039,23.703656712861772,86.41463507527368,True
7.77,2463.699543167933,1569.259807664359,23.21206371941118,46.0,0.51,167.0,81.0,445.0,66.0,60.0,71.0,3.0,342.0,0.0,0.0,4.835379529957607,0.5905754878231704,1.1980878067912126,7.636760383067083,2023-07-16T00:00:00+00:00,40,SYN-WELL-0040,22.483092359496087,85.33275642275633,True
8.08,2441.0719976473447,1207.0547873063306,55.249790771866294,3.0,0.55,78.0,16.0,310.0,64.0,26.0,60.0,6.0,378.0,0.0,0.09,0.0,0.5276955515498801,4.564195783054857,8.586740786538932,2024-12-16T00:00:00+00:00,5,SYN-WELL-0005,24.682551608576887,87.83664393511091,True
7.84,1018.0,662.35,0.0,30.0,0.81,82.0,78.0,365.0,102.0,28.0,63.0,5.0,268.0,0.0,0.0,0.0,1.6254746414222736,6.927285328337883,4.632395677397181,2023-04-23T00:00:00+00:00,0,SYN-WELL-0000,22.64967870866288,86.89889562578523,True
8.08,1487.0,966.5500000000001,3.46,3.0,0.81,156.0,44.0,430.0,120.0,35.0,110.0,2.0,555.0,0.0,0.08,7.813215945604064,0.012934850798622721,4.792883385884478,3.041550563998709,2025-05-22T00:00:00+00:00,12,SYN-WELL-0012,23.92832637268416,86.29397280837509,True
8.1,1048.0,1000.0,1.94,20.0,0.61,153.0,24.0,335.0,88.0,19.0,86.0,19.0,268.0,0.0,0.0,8.106990417211868,1.347004568219659,7.631600955492663,7.078283960459043,2023-08-03T00:00:00+00:00,26,SYN-WELL-0026,22.97757815218339,85.47025266733071,True
